source,interaction,target,cor,cor_sign
T133793,---,T169888,0.440316439796051,+
T133794,---,T133796,0.511501384112088,+
T133796,---,T164754,0.34037640768099,+
T134106,---,T184623,0.440768698265579,+
T134641,---,T169251,0.064813712945377,+
T134641,---,T183216,0.34257082474368,+
T134641,---,T193394,0.401284522122733,+
T134660,---,T178599,0.432925593865702,+
T134660,---,T180082,0.306901765204484,+
T134737,---,T136043,0.395749770998009,+
T134737,---,T149496,0.554146008367698,+
T134869,---,T147580,0.467676485476793,+
T134869,---,T150963,0.407100686697664,+
T134869,---,T174052,-0.440889015990062,-
T134869,---,T194088,0.397954963665233,+
T135186,---,T156570,0.131789464109099,+
T135186,---,T169025,0.163565992895695,+
T135324,---,T146273,0.574536806801593,+
T135660,---,T136043,0.37697880966412,+
T135660,---,T184118,0.560719518313038,+
T135937,---,T192816,0.242011018981092,+
T136043,---,T150934,0.428139689777594,+
T136046,---,T138182,0.365214999736126,+
T136046,---,T144463,0.627130004649102,+
T136046,---,T180530,-0.305927829884697,-
T136583,---,T173908,-0.285565962738314,-
T136583,---,T176303,0.346517252215098,+
T136583,---,T189487,-0.387740965374216,-
T136648,---,T140760,0.321010374017384,+
T136949,---,T161291,-0.337699248539856,-
T137081,---,T170367,0.400996693397457,+
T137111,---,T169888,0.459696232231828,+
T137892,---,T137896,0.771202788403496,+
T137892,---,T200112,-0.368311244401951,-
T137896,---,T158729,0.487518510787623,+
T137896,---,T182932,0.377446895988369,+
T137896,---,T193798,0.296948689475843,+
T138182,---,T188694,-0.270287275113378,-
T138318,---,T158742,0.547607919034184,+
T138881,---,T146273,0.537222369054679,+
T138881,---,T151250,0.560628103290507,+
T138881,---,T161514,0.426497169331693,+
T138881,---,T193795,-0.384131722932333,-
T139374,---,T170760,0.358767022156111,+
T139374,---,T190576,0.465689544867742,+
T139461,---,T149241,0.796840696495349,+
T139461,---,T155325,0.807531724946441,+
T140760,---,T184118,0.469336872375746,+
T140997,---,T141786,0.685185474612562,+
T140997,---,T151706,0.448021400097833,+
T140997,---,T158743,0.615657116659078,+
T141005,---,T141006,0.515212824552481,+
T141376,---,T159182,0.515199531063367,+
T141376,---,T159350,0.353689217383593,+
T141376,---,T192388,0.466318743298226,+
T141786,---,T148286,0.718600392694316,+
T142169,---,T149240,0.448762082411252,+
T142169,---,T154656,0.184819237473442,+
T142401,---,T154945,0.738462851335545,+
T142639,---,T170367,0.332620594911997,+
T142639,---,T178112,0.335804635203439,+
T142648,---,T182932,0.382931040379379,+
T142648,---,T183226,0.270632578924275,+
T142648,---,T192816,0.233418903328548,+
T142648,---,T193795,0.437577525698038,+
T142651,---,T196170,0.357705367902875,+
T143696,---,T162212,0.494532796588676,+
T143696,---,T196708,0.444412484937673,+
T144463,---,T175029,0.304443723056359,+
T144463,---,T178961,0.461920906087058,+
T144463,---,T189434,0.432540827570781,+
T144463,---,T196192,0.502008056446134,+
T144479,---,T184743,0.521632326183155,+
T145662,---,T184367,0.400580073491474,+
T145662,---,T184922,0.404422270792622,+
T145662,---,T196708,-0.436082930221156,-
T145731,---,T145732,0.629388810049413,+
T145731,---,T145733,0.759899424300105,+
T145731,---,T161513,-0.293614993917583,-
T145732,---,T160102,0.345465688385085,+
T145733,---,T145734,0.646276835273049,+
T145734,---,T155923,0.335293715027691,+
T145734,---,T189435,0.441205153387417,+
T145734,---,T190576,0.0889865765397868,+
T146271,---,T167636,0.297094338697384,+
T146272,---,T152846,0.562405468688352,+
T147114,---,T147580,0.456560139028985,+
T147114,---,T182932,0.376989163470152,+
T147215,---,T148176,0.428942326811155,+
T147580,---,T152840,-0.448012412674244,-
T148176,---,T148897,0.532953372835292,+
T148176,---,T194375,0.144427542130695,+
T148258,---,T148259,0.921695130122295,+
T148259,---,T187589,0.245071629095781,+
T148286,---,T154945,0.704912988412085,+
T148286,---,T194375,0.522917733189398,+
T148286,---,T194694,0.6574298525864,+
T148742,---,T148897,0.581237477602312,+
T148897,---,T193394,0.474265290886867,+
T148898,---,T175029,0.319320474564095,+
T148898,---,T184118,0.57139708214943,+
T148898,---,T193801,0.418801637582105,+
T148899,---,T200604,0.121499630455361,+
T149240,---,T149241,0.629194443941543,+
T149496,---,T150934,0.511575737858371,+
T149808,---,T166622,-0.229578685810755,-
T150539,---,T178112,0.274055780379819,+
T150539,---,T183713,0.312209949339206,+
T150696,---,T150934,0.38156482519151,+
T150696,---,T175734,-0.281851759633725,-
T150696,---,T189435,0.48141011769793,+
T150934,---,T192978,0.497567522155389,+
T150963,---,T183713,0.364776302830449,+
T151706,---,T175734,0.397673867740573,+
T152567,---,T154656,0.205937303930748,+
T152567,---,T165791,0.728078180238681,+
T152840,---,T182256,0.678791753136563,+
T152840,---,T198487,0.539275421577208,+
T152846,---,T165004,0.463186113496926,+
T155923,---,T165786,0.0730551010682964,+
T155923,---,T172888,0.385578604997899,+
T156570,---,T163611,0.189196165202903,+
T157484,---,T164318,0.436128454901392,+
T157484,---,T170118,0.428915217414026,+
T158729,---,T175584,0.501863579574026,+
T158729,---,T182667,0.444676490034616,+
T158729,---,T189487,-0.40417794060184,-
T158742,---,T173908,0.411165329653678,+
T159182,---,T182932,-0.232642550805206,-
T159350,---,T160860,0.335158621276564,+
T159350,---,T161513,0.239715186626327,+
T159350,---,T161514,0.300733349244169,+
T160762,---,T194375,0.33743976339332,+
T160860,---,T162757,0.788528893187729,+
T161051,---,T165786,0.296181726290811,+
T161051,---,T169025,0.300578801267471,+
T161051,---,T178821,0.295468394887256,+
T161511,---,T198533,0.630422335942593,+
T161513,---,T189297,0.261910271333714,+
T162139,---,T178821,-0.233964399367019,-
T162139,---,T196192,0.366764001361049,+
T162278,---,T162279,0.291914411963129,+
T162278,---,T178906,0.17957053826677,+
T162279,---,T200602,0.340222140022191,+
T162285,---,T188679,0.35081610856571,+
T163566,---,T190576,0.327520881327522,+
T163566,---,T190742,0.423350697653741,+
T163566,---,T199863,0.394746580811794,+
T163611,---,T181879,0.29903449454609,+
T163611,---,T188694,0.406262870897533,+
T163611,---,T190034,0.384284667128762,+
T163611,---,T200455,0.425591543975043,+
T163648,---,T173908,0.433650876858632,+
T163648,---,T184367,-0.400457369080221,-
T163896,---,T187243,-0.335818877577766,-
T164318,---,T190037,0.540958970376112,+
T164318,---,T200111,0.364263828999932,+
T164754,---,T175734,-0.254674106562698,-
T165004,---,T168758,0.243695240028412,+
T165004,---,T198616,0.300564826943981,+
T165231,---,T175584,-0.400168449899123,-
T166622,---,T181879,0.336408940140813,+
T166675,---,T185072,0.82107520268042,+
T167636,---,T199607,0.279466280329399,+
T168614,---,T168717,0.459066044337218,+
T168614,---,T168758,0.266168321694551,+
T168614,---,T178821,0.307341745723095,+
T168614,---,T198309,0.532402398677194,+
T168717,---,T182932,-0.298634164504091,-
T168758,---,T178821,0.241250552732055,+
T169251,---,T169252,0.713996034178193,+
T169251,---,T200455,0.593210905588886,+
T169252,---,T200604,0.390762055260261,+
T169888,---,T189434,0.43658327989324,+
T170367,---,T178906,0.125432612461401,+
T170367,---,T196170,0.302219845484715,+
T170367,---,T198930,0.473217399732713,+
T170760,---,T178821,0.28020000573845,+
T172168,---,T192978,0.448678319221969,+
T172888,---,T184118,0.518742502517446,+
T173649,---,T173651,0.608340009576832,+
T173650,---,T178112,0.289721620734526,+
T173908,---,T175734,0.445937806754325,+
T173908,---,T190576,0.356808199215922,+
T174478,---,T176452,0.422425150417388,+
T175029,---,T187589,0.516976070334213,+
T175584,---,T176450,0.532040647812556,+
T175734,---,T188694,0.419420833927733,+
T176451,---,T176452,0.267586717225611,+
T176452,---,T178093,0.193411773662225,+
T178093,---,T178821,0.285749368318486,+
T178112,---,T183713,0.429168433030718,+
T178599,---,T178665,0.307272026474573,+
T178665,---,T194897,0.414374566690082,+
T178821,---,T178906,0.111294766090845,+
T178906,---,T187532,0.186200934257916,+
T180082,---,T199607,0.396139604468695,+
T180216,---,T185072,0.741958424538393,+
T180398,---,T200604,0.318942986322623,+
T182256,---,T200111,0.379720918962924,+
T182667,---,T190459,-0.469425451522906,-
T182667,---,T190740,-0.469694208498543,-
T182667,---,T193444,0.304258309081569,+
T182931,---,T189435,0.271608304033811,+
T182932,---,T184922,0.334217344443758,+
T182932,---,T189487,-0.361702033398727,-
T183216,---,T186313,0.303171030202889,+
T183216,---,T188679,0.12514300894797,+
T183216,---,T193801,0.292818432571933,+
T183226,---,T193795,0.273914268935215,+
T187666,---,T199863,0.431271648449275,+
T188679,---,T189297,0.248354163110578,+
T188694,---,T188697,0.440160322963592,+
T188694,---,T190459,0.526420533088991,+
T188694,---,T194897,0.374896675591803,+
T189297,---,T195839,0.30388312977473,+
T189435,---,T193798,0.392468821295633,+
T189558,---,T199607,0.390713839930359,+
T190034,---,T200455,0.47068707205527,+
T190459,---,T200455,0.559641529458092,+
T190576,---,T199863,0.382287601113234,+
T190740,---,T190742,0.777212024092014,+
T190740,---,T198616,0.357016886156039,+
T190740,---,T200112,0.628210221571779,+
T190742,---,T198158,0.701275682081923,+
T193795,---,T193801,0.341984205989784,+
T193798,---,T193801,0.340261650390194,+
T196192,---,T198930,0.398025861249578,+
T198487,---,T200111,0.485955749369831,+
T198616,---,T200603,0.288599672851589,+
T000106,-->,T165231,0.563237272583175,+
T000106,-->,T189558,0.389669274583481,+
T000394,-->,T083738,0.545227437951257,+
T000394,-->,T090493,0.560668830981482,+
T000394,-->,T108400,0.503705177418509,+
T000394,-->,T112077,0.556830198128072,+
T000456,-->,T007722,0.287903025802088,+
T000456,-->,T052884,0.437754053677745,+
T000456,-->,T087744,0.425113736565897,+
T000456,-->,T135324,-0.467099514007884,-
T000456,-->,T161291,-0.390172418569381,-
T001374,-->,T086066,0.333303618200793,+
T001813,-->,T001812,0.346138576955462,+
T001813,-->,T074548,-0.271820706834573,-
T001938,-->,T184922,0.399347082323945,+
T001939,-->,T098771,0.372366510277127,+
T002501,-->,T058857,0.541950012494295,+
T002501,-->,T145662,0.484767478818773,+
T002502,-->,T002501,0.767593580239763,+
T002502,-->,T134710,0.256704547071131,+
T002526,-->,T006145,0.795574264010132,+
T002526,-->,T190459,0.724966066355781,+
T002544,-->,T172168,0.331757583894849,+
T002555,-->,T052332,0.330284210994375,+
T002555,-->,T147217,0.515185968011792,+
T002571,-->,T022375,0.358250726291825,+
T002571,-->,T187562,0.538270824217011,+
T004343,-->,T043053,0.513610607834687,+
T004343,-->,T147244,0.427294188848903,+
T004396,-->,T198930,0.340522879802347,+
T005391,-->,T104950,0.710343107517663,+
T005963,-->,T005961,0.543875199122718,+
T006145,-->,T027239,0.789999055007118,+
T006145,-->,T051623,0.810704255597208,+
T006742,-->,T042064,0.59924131558999,+
T006742,-->,T095069,0.291354865302722,+
T006742,-->,T132572,0.387485431227866,+
T006742,-->,T174215,0.558013631010634,+
T006749,-->,T005391,0.755473795342407,+
T007573,-->,T112148,0.396907074089197,+
T008214,-->,T099539,0.765434381905045,+
T008214,-->,T114499,0.757537379621959,+
T008481,-->,T125081,0.441119672096286,+
T008662,-->,T108651,0.362059882994411,+
T008662,-->,T125629,0.588213788433624,+
T009570,-->,T036299,0.430129773878251,+
T009570,-->,T062665,0.439363810723599,+
T009570,-->,T136043,0.525405940793402,+
T010532,-->,T043052,-0.367261302349924,-
T010532,-->,T158334,0.319831697363185,+
T010532,-->,T188697,0.550917609368632,+
T010793,-->,T062665,-0.0816177155877209,-
T010793,-->,T101707,0.28948281275481,+
T010794,-->,T112148,0.418276440289545,+
T010794,-->,T134869,0.499342523385704,+
T010794,-->,T150961,0.350501789114849,+
T010794,-->,T160102,0.475552710626427,+
T011202,-->,T032231,0.43431165529674,+
T011202,-->,T138182,0.310099008081252,+
T011263,-->,T185247,0.163122424500313,+
T011410,-->,T143696,-0.317166160934356,-
T012561,-->,T047770,0.399287729841174,+
T013131,-->,T128815,0.383327106369086,+
T013616,-->,T123523,0.455230032554188,+
T013678,-->,T001939,0.313341685922258,+
T013678,-->,T083742,-0.278593913140502,-
T013678,-->,T086426,0.387677517685668,+
T014852,-->,T014853,0.797053515880539,+
T014852,-->,T134106,0.339731707405943,+
T014852,-->,T136046,0.507431170119776,+
T015688,-->,T006749,0.697717306071603,+
T016323,-->,T092842,0.581898805064154,+
T016324,-->,T016323,0.584550456859263,+
T016324,-->,T117796,0.250530414062507,+
T016361,-->,T072540,0.345920885309529,+
T016361,-->,T074911,0.411326646306284,+
T016361,-->,T147244,0.406354014750992,+
T016361,-->,T149496,0.525182525666816,+
T016575,-->,T017375,0.504786424288174,+
T016575,-->,T121691,0.469487321322656,+
T016575,-->,T132570,0.319767255481856,+
T016692,-->,T072874,0.718417102856078,+
T016692,-->,T094071,0.821966590953575,+
T017161,-->,T010532,0.6140429366577,+
T017161,-->,T016575,0.42830354972197,+
T017161,-->,T053695,0.448086046808104,+
T017161,-->,T070684,0.572557203963143,+
T017334,-->,T002555,0.475136665313388,+
T017334,-->,T011787,0.535535493160753,+
T017334,-->,T021001,0.642873323487599,+
T017334,-->,T027301,0.433197534830985,+
T017334,-->,T028981,0.515908329876976,+
T017335,-->,T017334,0.893899138354596,+
T017335,-->,T121956,0.62120053551122,+
T017360,-->,T017161,0.603261595902572,+
T017360,-->,T050593,0.753328138998543,+
T017375,-->,T083788,0.559228893410547,+
T017375,-->,T089940,-0.430983765840413,-
T017375,-->,T170118,0.509741721809687,+
T018491,-->,T045502,0.666578369227477,+
T018656,-->,T060493,0.254089473006893,+
T018656,-->,T180530,-0.266777337300537,-
T019299,-->,T019298,0.667610726418968,+
T019299,-->,T019300,0.657227084426926,+
T019299,-->,T062665,0.520412813161526,+
T019299,-->,T087744,0.42205700708277,+
T019402,-->,T045077,0.42800199580027,+
T019444,-->,T058857,0.604563010548098,+
T019444,-->,T134944,0.600488641775594,+
T019717,-->,T037872,-0.318720255866741,-
T019717,-->,T059214,0.252066486841765,+
T019724,-->,T019725,0.696903033364117,+
T019725,-->,T034489,0.395419314334617,+
T019725,-->,T145188,0.396551318769463,+
T020133,-->,T032231,0.55957055484798,+
T020133,-->,T134869,0.505351980980888,+
T020133,-->,T184922,0.382486860277755,+
T020139,-->,T002526,0.805559215455041,+
T020139,-->,T114499,0.790542620983079,+
T020139,-->,T161514,0.482883406490233,+
T020140,-->,T002526,0.729524906256594,+
T020140,-->,T037855,0.399490924141279,+
T020570,-->,T086426,0.569604173967739,+
T020570,-->,T150934,0.564523258836671,+
T020570,-->,T196192,0.562587244198608,+
T020697,-->,T089039,0.516901273994093,+
T020788,-->,T043527,0.733816886816703,+
T020788,-->,T048932,0.666165662781651,+
T020788,-->,T054684,0.713918139094675,+
T020788,-->,T074415,0.728993161777507,+
T020788,-->,T099355,0.774557862418152,+
T020788,-->,T157484,0.579139120628594,+
T020789,-->,T020788,0.863152433132384,+
T021676,-->,T084438,0.656366451565459,+
T021676,-->,T101302,0.447319804051784,+
T021830,-->,T021831,0.641713432203098,+
T021831,-->,T059393,0.751598491600424,+
T021831,-->,T100654,0.524538367654879,+
T022631,-->,T045077,0.441055764761541,+
T022631,-->,T072540,0.337439941817312,+
T022816,-->,T010794,0.509256306190102,+
T022816,-->,T039795,0.536611657532386,+
T022816,-->,T048948,0.554913045160011,+
T022816,-->,T184367,0.392468161973367,+
T023101,-->,T105763,0.594868193141877,+
T023206,-->,T018082,0.798314685802518,+
T023206,-->,T095069,0.369438333135804,+
T023206,-->,T095310,0.768295426022528,+
T023206,-->,T163896,0.784246683563668,+
T023206,-->,T182514,0.888564386084957,+
T023533,-->,T004343,0.364984672507335,+
T023533,-->,T019724,0.384256874933561,+
T023533,-->,T028981,0.393230096658173,+
T024242,-->,T045077,0.551785332779479,+
T024242,-->,T128815,0.360872678729284,+
T024243,-->,T024242,0.897633455182952,+
T024245,-->,T024243,0.563378092862222,+
T024246,-->,T024243,0.469800148708594,+
T024246,-->,T052888,0.172667081852938,+
T024246,-->,T141006,0.274108170638358,+
T024973,-->,T018491,0.680166143777269,+
T024973,-->,T022375,0.502959083036775,+
T024973,-->,T031631,0.409748747406545,+
T024973,-->,T034242,0.675446935027526,+
T024973,-->,T059214,0.646887478822368,+
T025057,-->,T060493,0.159879613433965,+
T027239,-->,T020140,0.680176740458429,+
T027239,-->,T126786,0.694472469971532,+
T027301,-->,T184623,0.442489630883352,+
T027962,-->,T021287,0.689644783047227,+
T027962,-->,T034389,0.668156026666021,+
T027962,-->,T085268,0.579549366384776,+
T027962,-->,T126229,0.444655204998239,+
T028618,-->,T083742,0.1795914927615,+
T028981,-->,T096007,0.415442268029906,+
T030278,-->,T150964,0.454962966079548,+
T030585,-->,T030586,0.563788934346163,+
T030585,-->,T066047,0.772505796909258,+
T030585,-->,T105248,0.686565840233776,+
T030585,-->,T124863,0.659688313971895,+
T030585,-->,T194694,0.736794615459425,+
T030586,-->,T079479,0.39741315881094,+
T030586,-->,T093772,0.387938189692262,+
T031815,-->,T162285,0.48835206506604,+
T031815,-->,T170760,0.44561265811199,+
T032231,-->,T129708,0.457807207459029,+
T032231,-->,T134869,0.501593410282232,+
T032475,-->,T041966,0.685419247136915,+
T032475,-->,T194375,0.562612947689451,+
T032687,-->,T139374,0.685774437418633,+
T032687,-->,T172168,-0.46166778960991,-
T032903,-->,T018491,0.350858694793878,+
T032903,-->,T073588,0.499910164264033,+
T032903,-->,T104569,0.581743874876683,+
T032903,-->,T104635,0.507336770253433,+
T033068,-->,T059676,0.446527239853529,+
T033068,-->,T112148,0.381009619559864,+
T033211,-->,T083788,0.310882887503759,+
T033602,-->,T033068,0.418846582651725,+
T033602,-->,T111886,0.325729290013536,+
T033602,-->,T119025,0.397909207800471,+
T033629,-->,T001813,0.380145639963853,+
T033629,-->,T053330,0.449573497214522,+
T033629,-->,T140760,0.46116422646191,+
T033629,-->,T148176,0.40519518445794,+
T034242,-->,T041005,0.524534105342905,+
T034389,-->,T145731,0.687225467876191,+
T034485,-->,T074911,0.410191489297939,+
T034486,-->,T034485,0.66396928192212,+
T034486,-->,T034488,0.589319776262246,+
T034486,-->,T034489,0.543926348242755,+
T034486,-->,T119425,0.292529658693044,+
T034488,-->,T034489,0.43349235731827,+
T034489,-->,T013616,0.303936652773598,+
T034489,-->,T076042,-0.308140084269929,-
T034489,-->,T148898,0.403017923369518,+
T035747,-->,T099271,0.557676327472902,+
T035792,-->,T038313,0.556502464225032,+
T035792,-->,T100872,0.687614570814038,+
T036271,-->,T033068,0.148910752604638,+
T036271,-->,T124809,0.480906586894044,+
T036271,-->,T134660,0.335013797683269,+
T036271,-->,T159182,0.634738882110231,+
T036299,-->,T011202,0.39626760796871,+
T036299,-->,T042268,0.280612944342801,+
T036299,-->,T160526,0.439709251008228,+
T037825,-->,T168319,0.526658910759965,+
T037872,-->,T094115,0.271983623736962,+
T037872,-->,T198616,0.338624143177334,+
T038313,-->,T152846,0.553843544839224,+
T038675,-->,T002555,0.309861881317679,+
T038738,-->,T118965,0.429538360992469,+
T038826,-->,T008214,0.693986751572336,+
T038826,-->,T074510,0.450238087233559,+
T038826,-->,T142401,0.731915648783112,+
T039039,-->,T019444,0.509160591795717,+
T039452,-->,T045080,0.33457860222657,+
T039795,-->,T056183,0.559799860000818,+
T039795,-->,T066008,0.455601375966874,+
T039795,-->,T126228,0.658536710871428,+
T041005,-->,T074592,0.242156112444039,+
T041006,-->,T041005,0.706700734079271,+
T041006,-->,T072695,0.433679300614871,+
T041006,-->,T095069,0.454818367093571,+
T041006,-->,T159350,0.438520682553103,+
T041333,-->,T158729,0.529918640807189,+
T041396,-->,T031815,0.438773968483895,+
T041396,-->,T111983,0.407867586284099,+
T041396,-->,T117796,0.394025758300161,+
T041396,-->,T163537,0.449602020237867,+
T041396,-->,T187666,0.521455629767821,+
T041552,-->,T089940,0.401929617007537,+
T041966,-->,T038826,0.745784544159471,+
T042064,-->,T082924,0.469123122991376,+
T042064,-->,T089940,-0.295413199799122,-
T042184,-->,T134660,0.297268052442097,+
T042184,-->,T162285,0.318721967114579,+
T042191,-->,T011202,-0.413130930226159,-
T042191,-->,T091835,0.635326952643843,+
T042191,-->,T123166,-0.379108016733708,-
T042191,-->,T139375,0.653902815446859,+
T042268,-->,T142651,0.257062363919644,+
T043053,-->,T066008,0.476449236284624,+
T043456,-->,T023206,0.813028108987919,+
T043456,-->,T053910,0.816660695750904,+
T043527,-->,T104569,0.720815693210621,+
T043527,-->,T154945,0.750466509292542,+
T043527,-->,T158743,0.768289472460123,+
T043528,-->,T006749,0.694654885197783,+
T043528,-->,T020140,0.692465507989828,+
T043528,-->,T045053,0.810240183452141,+
T043528,-->,T047618,0.853619761837032,+
T043528,-->,T133709,0.812001684388092,+
T044139,-->,T002571,0.572352543044413,+
T044139,-->,T108174,0.689931106880805,+
T044139,-->,T139461,0.721218964022751,+
T044139,-->,T158742,0.599882098362137,+
T044884,-->,T052310,0.572353195553461,+
T044884,-->,T193395,0.386241590967649,+
T045052,-->,T094972,0.444664433359935,+
T045053,-->,T043527,0.809041932456554,+
T045053,-->,T141786,0.822052217444383,+
T045077,-->,T117729,0.496000117769142,+
T045077,-->,T121958,0.481926753345862,+
T045080,-->,T045077,0.324294413954728,+
T045080,-->,T086066,0.534572877197667,+
T045502,-->,T187532,0.419462786906437,+
T046235,-->,T050693,0.611665940916291,+
T046289,-->,T089039,0.572146387364156,+
T046289,-->,T133796,0.503887782433516,+
T046720,-->,T019299,0.609826418796473,+
T046720,-->,T064217,0.529424958349993,+
T046720,-->,T145733,0.549087049417845,+
T046802,-->,T147217,0.484193211510936,+
T046847,-->,T061672,0.433024755901122,+
T046847,-->,T063207,0.40848597943293,+
T046847,-->,T126379,0.446997852861869,+
T047618,-->,T006145,0.783857418683585,+
T047618,-->,T041966,0.746708496425533,+
T047618,-->,T085803,0.686327585024097,+
T047618,-->,T131968,0.691087462559933,+
T048516,-->,T094869,0.53208433200837,+
T048932,-->,T050892,0.611907753375447,+
T048932,-->,T062125,0.638715816849384,+
T048948,-->,T019444,0.722432581898958,+
T049346,-->,T023101,0.505091851998777,+
T049346,-->,T105763,0.576961675072201,+
T049357,-->,T016722,0.445899271894033,+
T049357,-->,T046289,0.531197256837902,+
T049357,-->,T062713,0.348295307785775,+
T049357,-->,T084439,0.491048778189684,+
T049362,-->,T008481,0.423620245022084,+
T049362,-->,T123721,0.76360191794124,+
T049362,-->,T164947,0.603204474281702,+
T049931,-->,T069756,0.810485517948907,+
T049931,-->,T094071,0.868348562190788,+
T049931,-->,T141786,0.7658579981621,+
T050037,-->,T027141,0.775643639483534,+
T050037,-->,T053910,0.831038066312762,+
T050037,-->,T120384,0.784524633318527,+
T050428,-->,T094972,0.467210473861026,+
T050593,-->,T049931,0.822291095685169,+
T050593,-->,T050037,0.842903060855712,+
T050593,-->,T198158,0.785815306874605,+
T050693,-->,T072583,0.466252468058994,+
T050693,-->,T109989,0.569672975574976,+
T050693,-->,T141005,0.582641159800416,+
T050892,-->,T106003,0.764696813211962,+
T050892,-->,T170118,0.626398206781158,+
T051165,-->,T124809,0.469105497381963,+
T051165,-->,T194694,0.573880432904067,+
T051180,-->,T051182,0.3133525492662,+
T051180,-->,T063207,0.313033407385738,+
T051182,-->,T030586,0.463626611008362,+
T051182,-->,T079479,0.327143684777846,+
T051614,-->,T110033,0.281433740353801,+
T051614,-->,T181879,0.306021837050209,+
T051706,-->,T131788,0.411473949470374,+
T052310,-->,T019725,0.561901252731577,+
T052310,-->,T022631,0.568900382574493,+
T052310,-->,T184118,0.63767735460691,+
T052332,-->,T013678,0.317486860037839,+
T052332,-->,T136046,0.527403623209349,+
T052341,-->,T052332,0.488607208189596,+
T052341,-->,T052342,0.880548412485411,+
T052342,-->,T016722,0.275562271430364,+
T052342,-->,T037872,0.202501968411434,+
T052342,-->,T089341,0.442898009759072,+
T052342,-->,T173650,0.357396736558842,+
T052342,-->,T183226,0.245031968537191,+
T052342,-->,T193444,0.284706141860446,+
T052363,-->,T176601,0.140152571606648,+
T052441,-->,T184623,0.432968066763098,+
T052884,-->,T052886,0.563240405847048,+
T052885,-->,T004343,0.462283225398407,+
T052885,-->,T027301,0.404091805643981,+
T052885,-->,T192978,0.433994880475867,+
T052886,-->,T052885,0.771076485876916,+
T052888,-->,T052886,0.381323019005411,+
T052888,-->,T145188,0.251542060725644,+
T052942,-->,T052886,0.396906961761514,+
T052942,-->,T118901,0.429448495061539,+
T053330,-->,T110246,0.447513619948308,+
T053330,-->,T110247,0.388415945728604,+
T053330,-->,T125332,0.47655758174656,+
T053330,-->,T160102,0.380990792818932,+
T053330,-->,T181879,-0.386720072084006,-
T053531,-->,T162995,0.743182427380998,+
T053531,-->,T171342,0.729994856688536,+
T053531,-->,T190037,0.665978007426808,+
T053695,-->,T076126,0.492907463388639,+
T053910,-->,T016750,0.784118982182847,+
T053910,-->,T048516,0.770569526095648,+
T053910,-->,T182514,0.872800354901225,+
T054291,-->,T034489,0.159680541816192,+
T054684,-->,T051182,0.401291008409159,+
T054684,-->,T054683,0.69012342495902,+
T054684,-->,T070178,0.814426457693023,+
T054985,-->,T093202,0.496975254821712,+
T054985,-->,T112088,0.489839152799116,+
T055908,-->,T180082,0.314410726539181,+
T055908,-->,T198533,0.511847507234958,+
T055926,-->,T106303,0.434183747946412,+
T056062,-->,T105642,0.255740474659011,+
T056183,-->,T052942,0.352218327308638,+
T056183,-->,T089940,0.416402364562101,+
T056183,-->,T126228,0.556884753686716,+
T056183,-->,T133793,0.439126692864409,+
T056212,-->,T089039,0.53103963358277,+
T056212,-->,T135555,0.335978526217811,+
T056638,-->,T134660,0.4044692170835,+
T056647,-->,T020139,0.787832667801118,+
T056647,-->,T043528,0.803344671878223,+
T056647,-->,T045053,0.83339701453207,+
T056647,-->,T095081,0.846573156280723,+
T056647,-->,T126388,0.836864819280052,+
T056647,-->,T149241,0.797090999239561,+
T057516,-->,T016361,0.568099045975274,+
T057940,-->,T006742,-0.208399076035387,-
T057940,-->,T019717,0.315521758472603,+
T057940,-->,T105233,-0.239724893051976,-
T058857,-->,T137111,0.496344611235916,+
T058951,-->,T122205,0.431174024917591,+
T059179,-->,T033602,0.537694249413667,+
T059179,-->,T059180,0.920864895103468,+
T059180,-->,T021287,0.730620743827213,+
T059180,-->,T048948,0.749358306376425,+
T059180,-->,T053330,-0.180027572375206,-
T059180,-->,T056950,0.589527609249931,+
T059180,-->,T057516,0.596702152797194,+
T059180,-->,T150964,0.738611587438807,+
T059393,-->,T104950,0.766721607900251,+
T059393,-->,T164776,0.84577304853557,+
T059676,-->,T136583,0.325690085068034,+
T059676,-->,T163611,-0.328563234508695,-
T060493,-->,T110222,0.331839484656634,+
T060493,-->,T150961,0.240446632401916,+
T061050,-->,T076906,0.51131473936578,+
T061050,-->,T083591,0.454947923001082,+
T061257,-->,T042185,0.347974965883831,+
T061257,-->,T178665,0.400326800574063,+
T061257,-->,T194897,0.426826307672329,+
T061260,-->,T027208,0.406719519507089,+
T061260,-->,T032687,0.665917760676511,+
T061260,-->,T063933,0.665462732702263,+
T061404,-->,T082924,0.570776655761802,+
T061404,-->,T128605,0.552089661397793,+
T061507,-->,T061050,0.604309595810841,+
T061507,-->,T062125,0.815731081333872,+
T061507,-->,T102663,0.774990108680415,+
T061507,-->,T106303,0.616750095202088,+
T061507,-->,T188697,0.676611387597167,+
T061672,-->,T072526,-0.248635405253044,-
T061672,-->,T082875,0.578469480669091,+
T061672,-->,T194897,0.40669640612923,+
T061721,-->,T053531,0.724132773209378,+
T061721,-->,T102663,0.704923389817735,+
T061722,-->,T062125,0.774019327331646,+
T062124,-->,T062125,0.77455576449725,+
T062125,-->,T054683,0.654169019494021,+
T062125,-->,T055926,0.531718530767328,+
T062125,-->,T062126,0.853682312620688,+
T062125,-->,T102571,0.791196973328448,+
T062125,-->,T121192,0.671578736028261,+
